類型代號	公司代號	公司名稱	受益憑證代號	基金統編	基金名稱	幣別	淨值	前一日淨值	漲跌
AA1	A0001	兆豐國際投信	T0102Y	00965469	兆豐國際第一基金	TWD	11.78	11.65	0.13
AB1	A0001	兆豐國際投信	T0105Y	00971976	兆豐國際萬全基金	TWD	15.97	15.82	0.15
AA2	A0001	兆豐國際投信	T0104Y	00992769	兆豐國際全球基金	TWD	31.26	30.86	0.4
AA1	A0001	兆豐國際投信	T0103Y	01050148	兆豐國際國民基金	TWD	21.81	21.53	0.28
AA1	A0001	兆豐國際投信	T0110Y	10341837	兆豐國際豐台灣基金	TWD	26.41	26.03	0.38
AA2	A0001	兆豐國際投信	T0109Y	14699772	兆豐國際生命科學基金	TWD	17.34	17.13	0.21
AD1	A0001	兆豐國際投信	T0101Y	18044796	兆豐國際寶鑽貨幣市場基金	TWD	12.2925	12.292	0.0005
AA2	A0001	兆豐國際投信	T0112Y	25637773	兆豐國際綠鑽基金	TWD	8.29	8.21	0.08
AA2	A0001	兆豐國際投信	T0114Y	26278352	兆豐國際全球高股息基金	TWD	9.58	9.55	0.03
AA2	A0001	兆豐國際投信	T0115Y	26299315	兆豐國際民生動力基金	TWD	10.07	9.93	0.14
AE22	A0001	兆豐國際投信	T0116A	31829638A	兆豐國際全球債券組合基金A(累積型)	TWD	10.46	10.42	0.04
AE22	A0001	兆豐國際投信	T0116Y	31829638B	兆豐國際全球債券組合基金B(月配型)	TWD	10.43	10.39	0.04
AC23	A0001	兆豐國際投信	T0007A	31923107A	兆豐國際新興市場高收益債券基金A(累積型)	TWD	9.9641	9.9347	0.0294
AC23	A0001	兆豐國際投信	T0117B	31923107B	兆豐國際新興市場高收益債券基金B(月配型)	TWD	9.2392	9.2119	0.0273
AD2	A0001	兆豐國際投信	T0118Y	38522710	兆豐國際人民幣貨幣市場基金	CNY	10.155	10.1528	0.0022
AA2	A0001	兆豐國際投信	T0119A	38592074A	兆豐國際中國A股基金(台幣)	TWD	10.07	10.05	0.02
AA2	A0001	兆豐國際投信	T0119B	38592074B	兆豐國際中國A股基金(美金)	USD	9.96	9.93	0.03
AA1	A0001	兆豐國際投信	T0108Y	73991751	兆豐國際電子基金	TWD	19.23	18.97	0.26
AA1	A0001	兆豐國際投信	T0107Y	81584996	兆豐國際中小基金	TWD	11.83	11.64	0.19
AD1	A0003	第一金投信	T0306Y	01032249	第一金全家福貨幣市場基金	TWD	175.039	175.031	0.008
AA2	A0003	第一金投信	T0331Y	10338642	第一金全球大趨勢基金	TWD	16.83	16.62	0.21
AA1	A0003	第一金投信	T0318Y	15739619	第一金大中華基金	TWD	18.43	18.08	0.35
AA2	A0003	第一金投信	T0316Y	17612378	第一金亞洲科技基金	TWD	13.98	13.67	0.31
AA1	A0003	第一金投信	T0314Y	19341318	第一金電子基金	TWD	23.87	23.6	0.27
AD1	A0003	第一金投信	T0310Y	20081472	第一金台灣貨幣市場基金	TWD	14.9986	14.998	0.0006
AA1	A0003	第一金投信	T0311Y	20092528	第一金店頭市場基金	TWD	7.02	6.9	0.12
AC23	A0003	第一金投信	T0332A	25593418A	第一金全球高收益債券基金A	TWD	14.411	14.3896	0.0214
AC23	A0003	第一金投信	T0332B	25593418B	第一金全球高收益債券基金B	TWD	10.8389	10.8228	0.0161
AC23	A0003	第一金投信	T0332C	25593418C	第一金全球高收益債券基金A-美元	USD	9.7408	9.7264	0.0144
AC23	A0003	第一金投信	T0332D	25593418D	第一金全球高收益債券基金B-美元	USD	9.7009	9.6865	0.0144
AA2	A0003	第一金投信	T0334Y	25620512A	第一金中國世紀基金	TWD	7.95	7.89	0.06
AA2	A0003	第一金投信	T0334A	25620512B	第一金中國世紀基金-人民幣	CNY	9.78	9.71	0.07
AA2	A0003	第一金投信	T0335Y	25652648	第一金亞洲新興市場基金	TWD	10.6	10.52	0.08
AA1	A0003	第一金投信	T0336Y	26202396	第一金創新趨勢基金	TWD	12.87	12.58	0.29
AC21	A0003	第一金投信	T0337A	26297013A	第一金新興市場投資等級債券基金A	TWD	9.3417	9.3429	-0.0012
AC21	A0003	第一金投信	T0337B	26297013B	第一金新興市場投資等級債券基金B	TWD	7.8151	7.8161	-0.001
AC21	A0003	第一金投信	T0341A	31887361A	第一金全球企業社會責任投資等級債券基金A	TWD	10.0822	10.074	0.0082
AC21	A0003	第一金投信	T0341B	31887361B	第一金全球企業社會責任投資等級債券基金B	TWD	9.3795	9.3719	0.0076
AA2	A0003	第一金投信	T0342Y	31909908	第一金全球資源基金	TWD	9.45	9.43	0.02
AB2	A0003	第一金投信	T0343A	38539992A	第一金全球多重資產入息平衡基金(累積型)	TWD	9.8254	9.781	0.0444
AB2	A0003	第一金投信	T0343B	38539992B	第一金全球多重資產入息平衡基金(配息型)	TWD	9.8254	9.781	0.0444
AG	A0003	第一金投信	T0326A	48892846A	第一金全球不動產證券化基金A	TWD	7.2852	7.1999	0.0853
AG	A0003	第一金投信	T0326B	48892846B	第一金全球不動產證券化基金B	TWD	5.7276	5.7025	0.0251
AA1	A0003	第一金投信	T0313Y	73989002	第一金小型精選基金	TWD	22.84	22.53	0.31
