類型代號	公司代號	公司名稱	受益憑證代號	基金統編	基金名稱	幣別	淨值	前一日淨值	漲跌
AA1	A0001	兆豐國際投信	T0102Y	00965469	兆豐國際第一基金	TWD	11.45	11.61	-0.16
AB1	A0001	兆豐國際投信	T0105Y	00971976	兆豐國際萬全基金	TWD	15.78	15.89	-0.11
AA2	A0001	兆豐國際投信	T0104Y	00992769	兆豐國際全球基金	TWD	31.77	32.01	-0.24
AA1	A0001	兆豐國際投信	T0103Y	01050148	兆豐國際國民基金	TWD	21.6	21.75	-0.15
AA1	A0001	兆豐國際投信	T0110Y	10341837	兆豐國際豐台灣基金	TWD	26.15	26.34	-0.19
AA2	A0001	兆豐國際投信	T0109Y	14699772	兆豐國際生命科學基金	TWD	18.37	18.32	0.05
AD1	A0001	兆豐國際投信	T0101Y	18044796	兆豐國際寶鑽貨幣市場基金	TWD	12.2939	12.2933	0.0006
AA2	A0001	兆豐國際投信	T0112Y	25637773	兆豐國際綠鑽基金	TWD	8.41	8.47	-0.06
AA2	A0001	兆豐國際投信	T0114Y	26278352	兆豐國際全球高股息基金	TWD	9.77	9.78	-0.01
AA2	A0001	兆豐國際投信	T0115Y	26299315	兆豐國際民生動力基金	TWD	10.21	10.25	-0.04
AE22	A0001	兆豐國際投信	T0116A	31829638A	兆豐國際全球債券組合基金A(累積型)	TWD	10.53	10.52	0.01
AE22	A0001	兆豐國際投信	T0116Y	31829638B	兆豐國際全球債券組合基金B(月配型)	TWD	10.5	10.49	0.01
AC23	A0001	兆豐國際投信	T0007A	31923107A	兆豐國際新興市場高收益債券基金A(累積型)	TWD	10.0333	10.027	0.0063
AC23	A0001	兆豐國際投信	T0117B	31923107B	兆豐國際新興市場高收益債券基金B(月配型)	TWD	9.3034	9.2975	0.0059
AD2	A0001	兆豐國際投信	T0118Y	38522710	兆豐國際人民幣貨幣市場基金	CNY	10.1602	10.158	0.0022
AA2	A0001	兆豐國際投信	T0119A	38592074A	兆豐國際中國A股基金(台幣)	TWD	9.91	9.95	-0.04
AA2	A0001	兆豐國際投信	T0119B	38592074B	兆豐國際中國A股基金(美金)	USD	9.8	9.84	-0.04
AA1	A0001	兆豐國際投信	T0108Y	73991751	兆豐國際電子基金	TWD	18.91	19.09	-0.18
AA1	A0001	兆豐國際投信	T0107Y	81584996	兆豐國際中小基金	TWD	11.53	11.71	-0.18
AD1	A0003	第一金投信	T0306Y	01032249	第一金全家福貨幣市場基金	TWD	175.056	175.049	0.007
AA2	A0003	第一金投信	T0331Y	10338642	第一金全球大趨勢基金	TWD	17.29	17.28	0.01
AA1	A0003	第一金投信	T0318Y	15739619	第一金大中華基金	TWD	18.08	18.2	-0.12
AA2	A0003	第一金投信	T0316Y	17612378	第一金亞洲科技基金	TWD	14.11	14.13	-0.02
AA1	A0003	第一金投信	T0314Y	19341318	第一金電子基金	TWD	22.81	23.36	-0.55
AD1	A0003	第一金投信	T0310Y	20081472	第一金台灣貨幣市場基金	TWD	15.0002	14.9995	0.0007
AA1	A0003	第一金投信	T0311Y	20092528	第一金店頭市場基金	TWD	6.81	6.92	-0.11
AC23	A0003	第一金投信	T0332A	25593418A	第一金全球高收益債券基金A	TWD	14.511	14.5223	-0.0113
AC23	A0003	第一金投信	T0332B	25593418B	第一金全球高收益債券基金B	TWD	10.9141	10.9226	-0.0085
AC23	A0003	第一金投信	T0332C	25593418C	第一金全球高收益債券基金A-美元	USD	9.8088	9.8152	-0.0064
AC23	A0003	第一金投信	T0332D	25593418D	第一金全球高收益債券基金B-美元	USD	9.7686	9.775	-0.0064
AA2	A0003	第一金投信	T0334Y	25620512A	第一金中國世紀基金	TWD	7.82	7.85	-0.03
AA2	A0003	第一金投信	T0334A	25620512B	第一金中國世紀基金-人民幣	CNY	9.61	9.64	-0.03
AA2	A0003	第一金投信	T0335Y	25652648	第一金亞洲新興市場基金	TWD	10.61	10.71	-0.1
AA1	A0003	第一金投信	T0336Y	26202396	第一金創新趨勢基金	TWD	12.66	12.76	-0.1
AC21	A0003	第一金投信	T0337A	26297013A	第一金新興市場投資等級債券基金A	TWD	9.314	9.3378	-0.0238
AC21	A0003	第一金投信	T0337B	26297013B	第一金新興市場投資等級債券基金B	TWD	7.7919	7.8118	-0.0199
AC21	A0003	第一金投信	T0341A	31887361A	第一金全球企業社會責任投資等級債券基金A	TWD	10.0597	10.0497	0.01
AC21	A0003	第一金投信	T0341B	31887361B	第一金全球企業社會責任投資等級債券基金B	TWD	9.3585	9.3492	0.0093
AA2	A0003	第一金投信	T0342Y	31909908	第一金全球資源基金	TWD	9.47	9.61	-0.14
AB2	A0003	第一金投信	T0343A	38539992A	第一金全球多重資產入息平衡基金(累積型)	TWD	9.9243	9.9215	0.0028
AB2	A0003	第一金投信	T0343B	38539992B	第一金全球多重資產入息平衡基金(配息型)	TWD	9.9243	9.9215	0.0028
AG	A0003	第一金投信	T0326A	48892846A	第一金全球不動產證券化基金A	TWD	7.4704	7.4229	0.0475
AG	A0003	第一金投信	T0326B	48892846B	第一金全球不動產證券化基金B	TWD	5.8732	5.8358	0.0374
AA1	A0003	第一金投信	T0313Y	73989002	第一金小型精選基金	TWD	22.29	22.67	-0.38
AB1	A0003	第一金投信	T0320Y	99353151	第一金中概平衡基金	TWD	18.3	18.44	-0.14
AB1	A0004	匯豐中華投信	T0405Y	00971080	匯豐安富基金	TWD	21.83	21.83	0
AA1	A0004	匯豐中華投信	T0408Y	01031298	匯豐龍鳳基金	TWD	39.17	39.12	0.05
AA2	A0004	匯豐中華投信	T0417Y	18031954	匯豐太平洋精典基金	TWD	13.64	13.65	-0.01
AA2	A0004	匯豐中華投信	T0436Y	25500903	匯豐中國動力基金	TWD	12.28	12.33	-0.05
AE22	A0004	匯豐中華投信	T0438Y	25617919	匯豐雙高收益債券組合基金	TWD	11.9917	11.9868	0.0049
AA2	A0004	匯豐中華投信	T0439Y	25651866	匯豐黃金及礦業股票型基金	TWD	4.88	4.94	-0.06
AC21	A0004	匯豐中華投信	T0440A	25695077A	匯豐資源豐富國家債券基金-累積型	TWD	9.8145	9.843	-0.0285
AC21	A0004	匯豐中華投信	T0440B	25695077B	匯豐資源豐富國家債券基金-月配型	TWD	7.5348	7.563	-0.0282
