類型代號	公司代號	公司名稱	基金統編	基金名稱	幣別	淨值	前一日淨值	漲跌
AA1	A0001	兆豐國際投信	00965469	兆豐國際第一基金	TWD	11.86	12.22	-0.36
AB1	A0001	兆豐國際投信	00971976	兆豐國際萬全基金	TWD	16.02	16.37	-0.35
AA2	A0001	兆豐國際投信	00992769	兆豐國際全球基金	TWD	30.41	31.46	-1.05
AA1	A0001	兆豐國際投信	01050148	兆豐國際國民基金	TWD	22.27	22.87	-0.6
AA1	A0001	兆豐國際投信	10341837	兆豐國際豐台灣基金	TWD	27.12	27.82	-0.7
AA2	A0001	兆豐國際投信	14699772	兆豐國際生命科學基金	TWD	16.92	17.69	-0.77
AD1	A0001	兆豐國際投信	18044796	兆豐國際寶鑽貨幣市場基金	TWD	12.2912	12.2904	0.0008
AA2	A0001	兆豐國際投信	25637773	兆豐國際綠鑽基金	TWD	8.21	8.43	-0.22
AA2	A0001	兆豐國際投信	26278352	兆豐國際全球高股息基金	TWD	9.6	9.8	-0.2
AA2	A0001	兆豐國際投信	26299315	兆豐國際民生動力基金	TWD	9.82	10.12	-0.3
AE22	A0001	兆豐國際投信	31829638A	兆豐國際全球債券組合基金A(累積型)	TWD	10.46	10.51	-0.05
AE22	A0001	兆豐國際投信	31829638B	兆豐國際全球債券組合基金B(月配型)	TWD	10.43	10.48	-0.05
AC23	A0001	兆豐國際投信	31923107A	兆豐國際新興市場高收益債券基金A(累積型)	TWD	9.995	10.0346	-0.0396
AC23	A0001	兆豐國際投信	31923107B	兆豐國際新興市場高收益債券基金B(月配型)	TWD	9.3043	9.3412	-0.0369
AD2	A0001	兆豐國際投信	38522710	兆豐國際人民幣貨幣市場基金	CNY	10.1499	10.147	0.0029
AA2	A0001	兆豐國際投信	38592074A	兆豐國際中國A股基金(台幣)	TWD	10.09	10.24	-0.15
AA2	A0001	兆豐國際投信	38592074B	兆豐國際中國A股基金(美金)	USD	9.96	10.12	-0.16
AA1	A0001	兆豐國際投信	73991751	兆豐國際電子基金	TWD	19.41	20.08	-0.67
AA1	A0001	兆豐國際投信	81584996	兆豐國際中小基金	TWD	11.98	12.39	-0.41
AD1	A0003	第一金投信	01032249	第一金全家福貨幣市場基金	TWD	175.021	175.011	0.01
AA2	A0003	第一金投信	10338642	第一金全球大趨勢基金	TWD	16.69	17.16	-0.47
AA1	A0003	第一金投信	15739619	第一金大中華基金	TWD	18.75	19.5	-0.75
AA2	A0003	第一金投信	17612378	第一金亞洲科技基金	TWD	13.96	14.34	-0.38
AA1	A0003	第一金投信	19341318	第一金電子基金	TWD	23.92	25.02	-1.1
AD1	A0003	第一金投信	20081472	第一金台灣貨幣市場基金	TWD	14.9971	14.9962	0.0009
AA1	A0003	第一金投信	20092528	第一金店頭市場基金	TWD	7.06	7.39	-0.33
AA2	A0003	第一金投信	25620512A	第一金中國世紀基金	TWD	7.99	8.2	-0.21
AA2	A0003	第一金投信	25620512B	第一金中國世紀基金-人民幣	CNY	9.82	10.09	-0.27
AA2	A0003	第一金投信	25652648	第一金亞洲新興市場基金	TWD	10.59	10.74	-0.15
AA1	A0003	第一金投信	26202396	第一金創新趨勢基金	TWD	12.94	13.46	-0.52
AC21	A0003	第一金投信	26297013A	第一金新興市場投資等級債券基金A	TWD	9.3718	9.368	0.0038
AC21	A0003	第一金投信	26297013B	第一金新興市場投資等級債券基金B	TWD	7.8403	7.8801	-0.0398
AA2	A0003	第一金投信	31909908	第一金全球資源基金	TWD	9.31	9.61	-0.3
AB2	A0003	第一金投信	38539992A	第一金全球多重資產入息平衡基金(累積型)	TWD	9.8	9.882	-0.082
AB2	A0003	第一金投信	38539992B	第一金全球多重資產入息平衡基金(配息型)	TWD	9.8	9.882	-0.082
AG	A0003	第一金投信	48892846A	第一金全球不動產證券化基金A	TWD	7.1653	7.2291	-0.0638
AG	A0003	第一金投信	48892846B	第一金全球不動產證券化基金B	TWD	5.6751	5.7256	-0.0505
AA1	A0003	第一金投信	73989002	第一金小型精選基金	TWD	23.09	24.01	-0.92
