類型代號	公司代號	公司名稱	基金統編	基金名稱	幣別	淨值	前一日淨值	漲跌
AA1	A0001	兆豐國際投信	00965469	兆豐國際第一基金	TWD	12.2	12.17	0.03
AB1	A0001	兆豐國際投信	00971976	兆豐國際萬全基金	TWD	16.81	16.78	0.03
AA2	A0001	兆豐國際投信	00992769	兆豐國際全球基金	TWD	30.47	30.72	-0.25
AA1	A0001	兆豐國際投信	01050148	兆豐國際國民基金	TWD	22.36	22.23	0.13
AA1	A0001	兆豐國際投信	10341837	兆豐國際豐台灣基金	TWD	27.36	27.23	0.13
AA2	A0001	兆豐國際投信	14699772	兆豐國際生命科學基金	TWD	16.64	16.69	-0.05
AD1	A0001	兆豐國際投信	18044796	兆豐國際寶鑽貨幣市場基金	TWD	12.2609	12.2607	0.0002
AA2	A0001	兆豐國際投信	25637773	兆豐國際綠鑽基金	TWD	8.89	8.91	-0.02
AA2	A0001	兆豐國際投信	26278352	兆豐國際全球高股息基金	TWD	9.56	9.59	-0.03
AA2	A0001	兆豐國際投信	26299315	兆豐國際民生動力基金	TWD	9.84	9.93	-0.09
AE22	A0001	兆豐國際投信	31829638A	兆豐國際全球債券組合基金A(累積型)	TWD	10.48	10.47	0.01
AE22	A0001	兆豐國際投信	31829638B	兆豐國際全球債券組合基金B(月配型)	TWD	10.48	10.47	0.01
AC23	A0001	兆豐國際投信	31923107A	兆豐國際新興市場高收益債券基金A(累積型)	TWD	9.8419	9.8229	0.019
AC23	A0001	兆豐國際投信	31923107B	兆豐國際新興市場高收益債券基金B(月配型)	TWD	9.3373	9.3192	0.0181
AD2	A0001	兆豐國際投信	38522710	兆豐國際人民幣貨幣市場基金	CNY	10.0334	10.0327	0.0007
AA1	A0001	兆豐國際投信	73991751	兆豐國際電子基金	TWD	20.6	20.51	0.09
AA1	A0001	兆豐國際投信	81584996	兆豐國際中小基金	TWD	12.97	12.94	0.03
AA1	A0003	第一金投信	00968521	第一金福元基金	TWD	8.67	8.63	0.04
AD1	A0003	第一金投信	01032249	第一金全家福貨幣市場基金	TWD	174.63	174.627	0.003
AA1	A0003	第一金投信	01032803	第一金萬得福基金	TWD	13.16	13.03	0.13
