類型代號	公司代號	公司名稱	基金統編	基金名稱	幣別	淨值	前一日淨值	漲跌
AA1	A0001	兆豐國際投信	00965469	兆豐國際第一基金	TWD	12.1	11.98	0.12
AB1	A0001	兆豐國際投信	00971976	兆豐國際萬全基金	TWD	16.65	16.56	0.09
AA2	A0001	兆豐國際投信	00992769	兆豐國際全球基金	TWD	30.53	29.47	1.06
AA1	A0001	兆豐國際投信	01050148	兆豐國際國民基金	TWD	22.29	22.1	0.19
AA1	A0001	兆豐國際投信	10341837	兆豐國際豐台灣基金	TWD	27.31	27.2	0.11
AA2	A0001	兆豐國際投信	14699772	兆豐國際生命科學基金	TWD	16.66	16.72	-0.06
AD1	A0001	兆豐國際投信	18044796	兆豐國際寶鑽貨幣市場基金	TWD	12.2601	12.2597	0.0004
AA2	A0001	兆豐國際投信	25637773	兆豐國際綠鑽基金	TWD	8.93	8.92	0.01
AA2	A0001	兆豐國際投信	26278352	兆豐國際全球高股息基金	TWD	9.63	9.63	0
AA2	A0001	兆豐國際投信	26299315	兆豐國際民生動力基金	TWD	9.93	9.8	0.13
AE22	A0001	兆豐國際投信	31829638A	兆豐國際全球債券組合基金A(累積型)	TWD	10.46	10.46	0
AE22	A0001	兆豐國際投信	31829638B	兆豐國際全球債券組合基金B(月配型)	TWD	10.46	10.46	0
AC23	A0001	兆豐國際投信	31923107A	兆豐國際新興市場高收益債券基金A(累積型)	TWD	9.822	9.8052	0.0168
AC23	A0001	兆豐國際投信	31923107B	兆豐國際新興市場高收益債券基金B(月配型)	TWD	9.3184	9.3024	0.016
AD2	A0001	兆豐國際投信	38522710	兆豐國際人民幣貨幣市場基金	CNY	10.0306	10.0292	0.0014
AA1	A0001	兆豐國際投信	73991751	兆豐國際電子基金	TWD	20.33	19.99	0.34
AA1	A0001	兆豐國際投信	81584996	兆豐國際中小基金	TWD	12.81	12.66	0.15
AA1	A0003	第一金投信	00968521	第一金福元基金	TWD	8.57	8.42	0.15
AD1	A0003	第一金投信	01032249	第一金全家福貨幣市場基金	TWD	174.62	174.615	0.005
AA1	A0003	第一金投信	01032803	第一金萬得福基金	TWD	12.85	12.59	0.26
AA2	A0003	第一金投信	10338642	第一金全球大趨勢基金	TWD	17.07	17.02	0.05
AA1	A0003	第一金投信	15739619	第一金大中華基金	TWD	19.31	19.01	0.3
AA2	A0003	第一金投信	17612378	第一金亞洲科技基金	TWD	14.08	13.93	0.15
AA1	A0003	第一金投信	19341318	第一金電子基金	TWD	25.71	25.29	0.42
AD1	A0003	第一金投信	20081472	第一金台灣貨幣市場基金	TWD	14.9613	14.9609	0.0004
AA1	A0003	第一金投信	20092528	第一金店頭市場基金	TWD	7.85	7.67	0.18
AC23	A0003	第一金投信	25593418A	第一金全球高收益債券基金A	TWD	14.4986	14.4966	0.002
AC23	A0003	第一金投信	25593418B	第一金全球高收益債券基金B	TWD	11.2194	11.2179	0.0015
AA2	A0003	第一金投信	25620512	第一金中國世紀基金	TWD	7.18	7.15	0.03
