類型代號	公司代號	公司名稱	基金統編	基金名稱	幣別	淨值	前一日淨值	漲跌
AA1	A0001	兆豐國際投信	00965469	兆豐國際第一基金	TWD	10.28	10.2	0.08
AB1	A0001	兆豐國際投信	00971976	兆豐國際萬全基金	TWD	14.78	14.7	0.08
AA2	A0001	兆豐國際投信	00992769	兆豐國際全球基金	TWD	28.29	28.03	0.26
AA1	A0001	兆豐國際投信	01050148	兆豐國際國民基金	TWD	22.45	22.39	0.06
AA1	A0001	兆豐國際投信	10341837	兆豐國際豐台灣基金	TWD	23.86	23.84	0.02
AA2	A0001	兆豐國際投信	14699772	兆豐國際生命科學基金	TWD	14.43	14.35	0.08
AD1	A0001	兆豐國際投信	18044796	兆豐國際寶鑽貨幣市場基金	TWD	12.1946	12.1943	0.0003
AA2	A0001	兆豐國際投信	25600852	兆豐國際巨龍領航基金	TWD	7.78	7.78	0
AA2	A0001	兆豐國際投信	25637773	兆豐國際綠鑽基金	TWD	7.96	7.91	0.05
AA2	A0001	兆豐國際投信	26278352	兆豐國際全球高股息基金	TWD	8.61	8.58	0.03
AA2	A0001	兆豐國際投信	26299315	兆豐國際民生動力基金	TWD	9.54	9.45	0.09
AE22	A0001	兆豐國際投信	31829638A	兆豐國際全球債券組合基金A(累積型)	TWD	10.06	10.07	-0.01
AE22	A0001	兆豐國際投信	31829638B	兆豐國際全球債券組合基金B(月配型)	TWD	10.06	10.07	-0.01
AC23	A0001	兆豐國際投信	31923107A	兆豐國際新興市場高收益債券基金A(累積型)	TWD	9.6104	9.6297	-0.0193
AC23	A0001	兆豐國際投信	31923107B	兆豐國際新興市場高收益債券基金B(月配型)	TWD	9.5379	9.5571	-0.0192
AA1	A0001	兆豐國際投信	73991751	兆豐國際電子基金	TWD	17.37	17.36	0.01
AA1	A0001	兆豐國際投信	81584996	兆豐國際中小基金	TWD	11.1	11.04	0.06
AA1	A0001	兆豐國際投信	92003790	兆豐國際精選二十基金	TWD	10.93	10.91	0.02
AA1	A0003	第一金投信	00968521	第一金福元基金	TWD	7.36	7.34	0.02
AD1	A0003	第一金投信	01032249	第一金全家福貨幣市場基金	TWD	173.796	173.794	0.002
AA1	A0003	第一金投信	01032803	第一金萬得福基金	TWD	10.3	10.24	0.06
AA2	A0003	第一金投信	10338642	第一金全球大趨勢基金	TWD	15.79	15.65	0.14
AA1	A0003	第一金投信	15739619	第一金大中華基金	TWD	16.08	16.03	0.05
AA2	A0003	第一金投信	17612378	第一金亞洲科技基金	TWD	13.35	13.23	0.12
AA1	A0003	第一金投信	19341318	第一金電子基金	TWD	19.12	19.05	0.07
AD1	A0003	第一金投信	20081472	第一金台灣貨幣市場基金	TWD	14.8888	14.8886	0.0002
AA1	A0003	第一金投信	20092528	第一金店頭市場基金	TWD	6.8	6.78	0.02
