類型代號	公司代號	公司名稱	基金統編	基金名稱	幣別	淨值	前一日淨值	漲跌
AA1	A0001	兆豐國際投信	00965469	兆豐國際第一基金	TWD	9.88	9.71	0.17
AB1	A0001	兆豐國際投信	00971976	兆豐國際萬全基金	TWD	14.25	14.12	0.13
AA2	A0001	兆豐國際投信	00992769	兆豐國際全球基金	TWD	26.9	26.68	0.22
AA1	A0001	兆豐國際投信	01050148	兆豐國際國民基金	TWD	21.38	20.92	0.46
AA1	A0001	兆豐國際投信	10341837	兆豐國際豐台灣基金	TWD	23.52	23.32	0.2
AA2	A0001	兆豐國際投信	14699772	兆豐國際生命科學基金	TWD	14.17	14.11	0.06
AD1	A0001	兆豐國際投信	18044796	兆豐國際寶鑽貨幣市場基金	TWD	12.1963	12.1961	0.0002
AA2	A0001	兆豐國際投信	25600852	兆豐國際巨龍領航基金	TWD	7.39	7.2	0.19
AA2	A0001	兆豐國際投信	25637773	兆豐國際綠鑽基金	TWD	7.6	7.55	0.05
AA2	A0001	兆豐國際投信	26278352	兆豐國際全球高股息基金	TWD	8.35	8.25	0.1
AA2	A0001	兆豐國際投信	26299315	兆豐國際民生動力基金	TWD	9.13	8.93	0.2
AE22	A0001	兆豐國際投信	31829638A	兆豐國際全球債券組合基金A(累積型)	TWD	9.83	9.82	0.01
AE22	A0001	兆豐國際投信	31829638B	兆豐國際全球債券組合基金B(月配型)	TWD	9.83	9.82	0.01
AC23	A0001	兆豐國際投信	31923107A	兆豐國際新興市場高收益債券基金A(累積型)	TWD	9.2485	9.1883	0.0602
AC23	A0001	兆豐國際投信	31923107B	兆豐國際新興市場高收益債券基金B(月配型)	TWD	9.1329	9.0733	0.0596
AA1	A0001	兆豐國際投信	73991751	兆豐國際電子基金	TWD	16.55	16.23	0.32
AA1	A0001	兆豐國際投信	81584996	兆豐國際中小基金	TWD	10.6	10.41	0.19
AA1	A0001	兆豐國際投信	92003790	兆豐國際精選二十基金	TWD	10.41	10.21	0.2
AA1	A0003	第一金投信	00968521	第一金福元基金	TWD	7.14	7.04	0.1
AD1	A0003	第一金投信	01032249	第一金全家福貨幣市場基金	TWD	173.819	173.816	0.003
AA1	A0003	第一金投信	01032803	第一金萬得福基金	TWD	9.9	9.74	0.16
AA2	A0003	第一金投信	10338642	第一金全球大趨勢基金	TWD	15.49	15.33	0.16
AA1	A0003	第一金投信	15739619	第一金大中華基金	TWD	15.61	15.42	0.19
AA2	A0003	第一金投信	17612378	第一金亞洲科技基金	TWD	12.62	12.59	0.03
AA1	A0003	第一金投信	19341318	第一金電子基金	TWD	18.64	18.25	0.39
AD1	A0003	第一金投信	20081472	第一金台灣貨幣市場基金	TWD	14.8907	14.8905	0.0002
