類型代號	公司代號	公司名稱	基金統編	基金名稱	幣別	淨值	前一日淨值	漲跌
AA1	A0001	兆豐國際投信	00965469	兆豐國際第一基金	TWD	10.01	9.88	0.13
AB1	A0001	兆豐國際投信	00971976	兆豐國際萬全基金	TWD	14.37	14.25	0.12
AA2	A0001	兆豐國際投信	00992769	兆豐國際全球基金	TWD	27.25	26.9	0.35
AA1	A0001	兆豐國際投信	01050148	兆豐國際國民基金	TWD	21.49	21.38	0.11
AA1	A0001	兆豐國際投信	10341837	兆豐國際豐台灣基金	TWD	23.6	23.52	0.08
AA2	A0001	兆豐國際投信	14699772	兆豐國際生命科學基金	TWD	14.2	14.17	0.03
AD1	A0001	兆豐國際投信	18044796	兆豐國際寶鑽貨幣市場基金	TWD	12.1965	12.1963	0.0002
AA2	A0001	兆豐國際投信	25600852	兆豐國際巨龍領航基金	TWD	7.43	7.39	0.04
AA2	A0001	兆豐國際投信	25637773	兆豐國際綠鑽基金	TWD	7.64	7.6	0.04
AA2	A0001	兆豐國際投信	26278352	兆豐國際全球高股息基金	TWD	8.42	8.35	0.07
AA2	A0001	兆豐國際投信	26299315	兆豐國際民生動力基金	TWD	9.22	9.13	0.09
AE22	A0001	兆豐國際投信	31829638A	兆豐國際全球債券組合基金A(累積型)	TWD	9.87	9.83	0.04
AE22	A0001	兆豐國際投信	31829638B	兆豐國際全球債券組合基金B(月配型)	TWD	9.87	9.83	0.04
AC23	A0001	兆豐國際投信	31923107A	兆豐國際新興市場高收益債券基金A(累積型)	TWD	9.3445	9.2485	0.096
AC23	A0001	兆豐國際投信	31923107B	兆豐國際新興市場高收益債券基金B(月配型)	TWD	9.2276	9.1329	0.0947
AA1	A0001	兆豐國際投信	73991751	兆豐國際電子基金	TWD	16.71	16.55	0.16
AA1	A0001	兆豐國際投信	81584996	兆豐國際中小基金	TWD	10.68	10.6	0.08
AA1	A0001	兆豐國際投信	92003790	兆豐國際精選二十基金	TWD	10.51	10.41	0.1
AA1	A0003	第一金投信	00968521	第一金福元基金	TWD	7.18	7.14	0.04
AD1	A0003	第一金投信	01032249	第一金全家福貨幣市場基金	TWD	173.821	173.819	0.002
AA1	A0003	第一金投信	01032803	第一金萬得福基金	TWD	10.06	9.9	0.16
AA2	A0003	第一金投信	10338642	第一金全球大趨勢基金	TWD	15.6	15.49	0.11
AA1	A0003	第一金投信	15739619	第一金大中華基金	TWD	15.77	15.61	0.16
AA2	A0003	第一金投信	17612378	第一金亞洲科技基金	TWD	12.83	12.62	0.21
AA1	A0003	第一金投信	19341318	第一金電子基金	TWD	18.85	18.64	0.21
AD1	A0003	第一金投信	20081472	第一金台灣貨幣市場基金	TWD	14.8909	14.8907	0.0002
AA1	A0003	第一金投信	20092528	第一金店頭市場基金	TWD	6.62	6.49	0.13
AC23	A0003	第一金投信	25593418A	第一金全球高收益債券基金A	TWD	13.5376	13.4784	0.0592
AC23	A0003	第一金投信	25593418B	第一金全球高收益債券基金B	TWD	11.0157	10.9676	0.0481
AA2	A0003	第一金投信	25620512	第一金中國世紀基金	TWD	6.79	6.81	-0.02
AA2	A0003	第一金投信	25652648	第一金亞洲新興市場基金	TWD	9.9	9.75	0.15
AA1	A0003	第一金投信	26202396	第一金創新趨勢基金	TWD	11.18	11.02	0.16
AC21	A0003	第一金投信	26297013A	第一金新興市場投資等級債券基金A	TWD	9.447	9.3369	0.1101
AC21	A0003	第一金投信	26297013B	第一金新興市場投資等級債券基金B	TWD	8.5638	8.464	0.0998
AA2	A0003	第一金投信	26333215	第一金全球品牌基金	TWD	11.44	11.35	0.09
AC21	A0003	第一金投信	31887361A	第一金全球企業社會責任投資等級債券基金A	TWD	9.4955	9.4531	0.0424
AC21	A0003	第一金投信	31887361B	第一金全球企業社會責任投資等級債券基金B	TWD	9.28	9.2385	0.0415
AA2	A0003	第一金投信	31909908	第一金全球資源基金	TWD	9.56	9.56	0
AA2	A0003	第一金投信	48712350	第一金旗艦基金	TWD	9.5	9.39	0.11
AG	A0003	第一金投信	48892846A	第一金全球不動產證券化基金A	TWD	6.7337	6.6432	0.0905
AG	A0003	第一金投信	48892846B	第一金全球不動產證券化基金B	TWD	5.5031	5.4291	0.074
AA1	A0003	第一金投信	48929409	第一金台灣成長基金	TWD	6.76	6.64	0.12
AA1	A0003	第一金投信	73989002	第一金小型精選基金	TWD	19.11	18.92	0.19
AA2	A0003	第一金投信	81593453	第一金全球台商基金	TWD	10.07	9.98	0.09
AA2	A0003	第一金投信	92010461	第一金馬來西亞基金	TWD	12.38	12.21	0.17
AA1	A0003	第一金投信	97980043	第一金福王基金	TWD	10.3	10.19	0.11
AB1	A0003	第一金投信	99353151	第一金中概平衡基金	TWD	16.7	16.56	0.14
AB1	A0004	匯豐中華投信	00971080	匯豐安富基金	TWD	20.14	20	0.14
AA1	A0004	匯豐中華投信	01031298	匯豐龍鳳基金	TWD	34.48	33.99	0.49
AA2	A0004	匯豐中華投信	18031954	匯豐太平洋精典基金	TWD	12.78	12.57	0.21
AA2	A0004	匯豐中華投信	25500903	匯豐中國動力基金	TWD	9.99	9.93	0.06
AE22	A0004	匯豐中華投信	25617919	匯豐雙高收益債券組合基金	TWD	11.4086	11.3522	0.0564
