類型代號	公司代號	公司名稱	基金統編	基金名稱	幣別	淨值	前一日淨值	漲跌
AA1	A0001	兆豐國際投信	00965469	兆豐國際第一基金	TWD	10.69	10.67	0.02
AB1	A0001	兆豐國際投信	00971976	兆豐國際萬全基金	TWD	15.19	15.18	0.01
AA2	A0001	兆豐國際投信	00992769	兆豐國際全球基金	TWD	30.81	30.93	-0.12
AA1	A0001	兆豐國際投信	01050148	兆豐國際國民基金	TWD	22.51	22.56	-0.05
AA1	A0001	兆豐國際投信	10341837	兆豐國際豐台灣基金	TWD	26.42	26.47	-0.05
AA2	A0001	兆豐國際投信	14699772	兆豐國際生命科學基金	TWD	15.03	15.03	0
AD1	A0001	兆豐國際投信	18044796	兆豐國際寶鑽貨幣市場基金	TWD	12.215	12.2148	0.0002
AA2	A0001	兆豐國際投信	25637773	兆豐國際綠鑽基金	TWD	8.26	8.27	-0.01
AA2	A0001	兆豐國際投信	26278352	兆豐國際全球高股息基金	TWD	9.35	9.36	-0.01
AA2	A0001	兆豐國際投信	26299315	兆豐國際民生動力基金	TWD	9.82	9.87	-0.05
AE22	A0001	兆豐國際投信	31829638A	兆豐國際全球債券組合基金A(累積型)	TWD	10.01	10.02	-0.01
AE22	A0001	兆豐國際投信	31829638B	兆豐國際全球債券組合基金B(月配型)	TWD	10.01	10.02	-0.01
AC23	A0001	兆豐國際投信	31923107A	兆豐國際新興市場高收益債券基金A(累積型)	TWD	9.3126	9.3286	-0.016
AC23	A0001	兆豐國際投信	31923107B	兆豐國際新興市場高收益債券基金B(月配型)	TWD	9.062	9.0776	-0.0156
AA1	A0001	兆豐國際投信	73991751	兆豐國際電子基金	TWD	17.6	17.54	0.06
AA1	A0001	兆豐國際投信	81584996	兆豐國際中小基金	TWD	11.36	11.34	0.02
AA1	A0001	兆豐國際投信	92003790	兆豐國際精選二十基金	TWD	10.97	10.95	0.02
AA1	A0003	第一金投信	00968521	第一金福元基金	TWD	7.83	7.78	0.05
AD1	A0003	第一金投信	01032249	第一金全家福貨幣市場基金	TWD	174.056	174.053	0.003
AA1	A0003	第一金投信	01032803	第一金萬得福基金	TWD	10.99	10.94	0.05
AA2	A0003	第一金投信	10338642	第一金全球大趨勢基金	TWD	15.9	15.92	-0.02
AA1	A0003	第一金投信	15739619	第一金大中華基金	TWD	16.67	16.7	-0.03
AA2	A0003	第一金投信	17612378	第一金亞洲科技基金	TWD	13.46	13.46	0
AA1	A0003	第一金投信	19341318	第一金電子基金	TWD	22.29	22.2	0.09
AD1	A0003	第一金投信	20081472	第一金台灣貨幣市場基金	TWD	14.9115	14.9113	0.0002
AA1	A0003	第一金投信	20092528	第一金店頭市場基金	TWD	7.21	7.21	0
AC23	A0003	第一金投信	25593418A	第一金全球高收益債券基金A	TWD	13.7604	13.7656	-0.0052
AC23	A0003	第一金投信	25593418B	第一金全球高收益債券基金B	TWD	11.0293	11.0335	-0.0042
AA2	A0003	第一金投信	25620512	第一金中國世紀基金	TWD	7.52	7.51	0.01
AA2	A0003	第一金投信	25652648	第一金亞洲新興市場基金	TWD	9.69	9.78	-0.09
AA1	A0003	第一金投信	26202396	第一金創新趨勢基金	TWD	11.6	11.59	0.01
AC21	A0003	第一金投信	26297013A	第一金新興市場投資等級債券基金A	TWD	9.6364	9.6501	-0.0137
AC21	A0003	第一金投信	26297013B	第一金新興市場投資等級債券基金B	TWD	8.6228	8.635	-0.0122
AA2	A0003	第一金投信	26333215	第一金全球品牌基金	TWD	11.51	11.5	0.01
AC21	A0003	第一金投信	31887361A	第一金全球企業社會責任投資等級債券基金A	TWD	9.6	9.5587	0.0413
