類型代號	公司代號	公司名稱	基金統編	基金名稱	幣別	淨值	前一日淨值	漲跌
AA1	A0001	兆豐國際投信	00965469	兆豐國際第一基金	TWD	10.57	10.62	-0.05
AB1	A0001	兆豐國際投信	00971976	兆豐國際萬全基金	TWD	15.08	15.13	-0.05
AA2	A0001	兆豐國際投信	00992769	兆豐國際全球基金	TWD	30.84	30.62	0.22
AA1	A0001	兆豐國際投信	01050148	兆豐國際國民基金	TWD	22.3	22.23	0.07
AA1	A0001	兆豐國際投信	10341837	兆豐國際豐台灣基金	TWD	26.31	26.11	0.2
AA2	A0001	兆豐國際投信	14699772	兆豐國際生命科學基金	TWD	15.19	15.13	0.06
AD1	A0001	兆豐國際投信	18044796	兆豐國際寶鑽貨幣市場基金	TWD	12.2138	12.2136	0.0002
AA2	A0001	兆豐國際投信	25637773	兆豐國際綠鑽基金	TWD	8.32	8.26	0.06
AA2	A0001	兆豐國際投信	26278352	兆豐國際全球高股息基金	TWD	9.3	9.32	-0.02
AA2	A0001	兆豐國際投信	26299315	兆豐國際民生動力基金	TWD	9.89	9.86	0.03
AE22	A0001	兆豐國際投信	31829638A	兆豐國際全球債券組合基金A(累積型)	TWD	9.95	9.95	0
AE22	A0001	兆豐國際投信	31829638B	兆豐國際全球債券組合基金B(月配型)	TWD	9.95	9.95	0
AC23	A0001	兆豐國際投信	31923107A	兆豐國際新興市場高收益債券基金A(累積型)	TWD	9.236	9.1936	0.0424
AC23	A0001	兆豐國際投信	31923107B	兆豐國際新興市場高收益債券基金B(月配型)	TWD	8.9875	8.9462	0.0413
AA1	A0001	兆豐國際投信	73991751	兆豐國際電子基金	TWD	17.36	17.35	0.01
AA1	A0001	兆豐國際投信	81584996	兆豐國際中小基金	TWD	11.24	11.23	0.01
AA1	A0001	兆豐國際投信	92003790	兆豐國際精選二十基金	TWD	10.84	10.84	0
AA1	A0003	第一金投信	00968521	第一金福元基金	TWD	7.73	7.75	-0.02
AD1	A0003	第一金投信	01032249	第一金全家福貨幣市場基金	TWD	174.04	174.037	0.003
AA1	A0003	第一金投信	01032803	第一金萬得福基金	TWD	10.83	10.85	-0.02
AA2	A0003	第一金投信	10338642	第一金全球大趨勢基金	TWD	16.08	15.92	0.16
AA1	A0003	第一金投信	15739619	第一金大中華基金	TWD	16.51	16.58	-0.07
AA2	A0003	第一金投信	17612378	第一金亞洲科技基金	TWD	13.36	13.35	0.01
AA1	A0003	第一金投信	19341318	第一金電子基金	TWD	21.96	21.9	0.06
AD1	A0003	第一金投信	20081472	第一金台灣貨幣市場基金	TWD	14.9101	14.9098	0.0003
AA1	A0003	第一金投信	20092528	第一金店頭市場基金	TWD	7.15	7.13	0.02
AC23	A0003	第一金投信	25593418A	第一金全球高收益債券基金A	TWD	13.7149	13.6976	0.0173
AC23	A0003	第一金投信	25593418B	第一金全球高收益債券基金B	TWD	10.9929	10.979	0.0139
AA2	A0003	第一金投信	25620512	第一金中國世紀基金	TWD	7.43	7.44	-0.01
AA2	A0003	第一金投信	25652648	第一金亞洲新興市場基金	TWD	9.65	9.64	0.01
AA1	A0003	第一金投信	26202396	第一金創新趨勢基金	TWD	11.49	11.53	-0.04
AC21	A0003	第一金投信	26297013A	第一金新興市場投資等級債券基金A	TWD	9.5249	9.5066	0.0183
AC21	A0003	第一金投信	26297013B	第一金新興市場投資等級債券基金B	TWD	8.523	8.5067	0.0163
AA2	A0003	第一金投信	26333215	第一金全球品牌基金	TWD	11.63	11.56	0.07
AC21	A0003	第一金投信	31887361A	第一金全球企業社會責任投資等級債券基金A	TWD	9.5309	9.4618	0.0691
AC21	A0003	第一金投信	31887361B	第一金全球企業社會責任投資等級債券基金B	TWD	9.2442	9.1772	0.067
AA2	A0003	第一金投信	31909908	第一金全球資源基金	TWD	10.25	10.2	0.05
AA2	A0003	第一金投信	48712350	第一金旗艦基金	TWD	9.85	9.89	-0.04
AG	A0003	第一金投信	48892846A	第一金全球不動產證券化基金A	TWD	6.9556	6.8937	0.0619
AG	A0003	第一金投信	48892846B	第一金全球不動產證券化基金B	TWD	5.6419	5.5917	0.0502
AA1	A0003	第一金投信	48929409	第一金台灣成長基金	TWD	7.23	7.27	-0.04
AA1	A0003	第一金投信	73989002	第一金小型精選基金	TWD	20.41	20.45	-0.04
AA2	A0003	第一金投信	81593453	第一金全球台商基金	TWD	10.53	10.58	-0.05
AA2	A0003	第一金投信	92010461	第一金馬來西亞基金	TWD	12.18	12.19	-0.01
AA1	A0003	第一金投信	97980043	第一金福王基金	TWD	11.21	11.19	0.02
AB1	A0003	第一金投信	99353151	第一金中概平衡基金	TWD	17.44	17.45	-0.01
AB1	A0004	匯豐中華投信	00971080	匯豐安富基金	TWD	20.83	20.91	-0.08
AA1	A0004	匯豐中華投信	01031298	匯豐龍鳳基金	TWD	36.5	36.7	-0.2
AA2	A0004	匯豐中華投信	18031954	匯豐太平洋精典基金	TWD	13.69	13.73	-0.04
AA2	A0004	匯豐中華投信	25500903	匯豐中國動力基金	TWD	11.46	11.59	-0.13
AE22	A0004	匯豐中華投信	25617919	匯豐雙高收益債券組合基金	TWD	11.5512	11.5266	0.0246
