類型代號	公司代號	公司名稱	基金統編	基金名稱	幣別	淨值	前一日淨值	漲跌
AA1	A0001	兆豐國際投信	00965469	兆豐國際第一基金	TWD	10.02	10.17	-0.15
AB1	A0001	兆豐國際投信	00971976	兆豐國際萬全基金	TWD	14.61	14.78	-0.17
AA2	A0001	兆豐國際投信	00992769	兆豐國際全球基金	TWD	29	29.08	-0.08
AA1	A0001	兆豐國際投信	01050148	兆豐國際國民基金	TWD	21.35	21.7	-0.35
AA1	A0001	兆豐國際投信	10341837	兆豐國際豐台灣基金	TWD	24.74	24.8	-0.06
AA2	A0001	兆豐國際投信	14699772	兆豐國際生命科學基金	TWD	14.7	14.69	0.01
AD1	A0001	兆豐國際投信	18044796	兆豐國際寶鑽貨幣市場基金	TWD	12.2013	12.2011	0.0002
AA2	A0001	兆豐國際投信	25600852	兆豐國際巨龍領航基金	TWD	7.66	7.69	-0.03
AA2	A0001	兆豐國際投信	25637773	兆豐國際綠鑽基金	TWD	7.89	7.89	0
AA2	A0001	兆豐國際投信	26278352	兆豐國際全球高股息基金	TWD	8.77	8.79	-0.02
AA2	A0001	兆豐國際投信	26299315	兆豐國際民生動力基金	TWD	9.49	9.53	-0.04
AE22	A0001	兆豐國際投信	31829638A	兆豐國際全球債券組合基金A(累積型)	TWD	10.03	10.02	0.01
AE22	A0001	兆豐國際投信	31829638B	兆豐國際全球債券組合基金B(月配型)	TWD	10.03	10.02	0.01
AC23	A0001	兆豐國際投信	31923107A	兆豐國際新興市場高收益債券基金A(累積型)	TWD	9.4672	9.4554	0.0118
AC23	A0001	兆豐國際投信	31923107B	兆豐國際新興市場高收益債券基金B(月配型)	TWD	9.3021	9.2906	0.0115
AA1	A0001	兆豐國際投信	73991751	兆豐國際電子基金	TWD	16.3	16.66	-0.36
AA1	A0001	兆豐國際投信	81584996	兆豐國際中小基金	TWD	10.52	10.66	-0.14
AA1	A0001	兆豐國際投信	92003790	兆豐國際精選二十基金	TWD	10.32	10.52	-0.2
AA1	A0003	第一金投信	00968521	第一金福元基金	TWD	7.28	7.38	-0.1
AD1	A0003	第一金投信	01032249	第一金全家福貨幣市場基金	TWD	173.881	173.878	0.003
AA1	A0003	第一金投信	01032803	第一金萬得福基金	TWD	10.25	10.41	-0.16
AA2	A0003	第一金投信	10338642	第一金全球大趨勢基金	TWD	16.13	16.12	0.01
AA1	A0003	第一金投信	15739619	第一金大中華基金	TWD	16.44	16.69	-0.25
AA2	A0003	第一金投信	17612378	第一金亞洲科技基金	TWD	13.01	13.22	-0.21
AA1	A0003	第一金投信	19341318	第一金電子基金	TWD	19.25	19.65	-0.4
AD1	A0003	第一金投信	20081472	第一金台灣貨幣市場基金	TWD	14.8961	14.8959	0.0002
AA1	A0003	第一金投信	20092528	第一金店頭市場基金	TWD	6.67	6.73	-0.06
AC23	A0003	第一金投信	25593418A	第一金全球高收益債券基金A	TWD	13.8126	13.7902	0.0224
AC23	A0003	第一金投信	25593418B	第一金全球高收益債券基金B	TWD	11.1831	11.1649	0.0182
AA2	A0003	第一金投信	25620512	第一金中國世紀基金	TWD	6.9	6.94	-0.04
AA2	A0003	第一金投信	25652648	第一金亞洲新興市場基金	TWD	10.27	10.21	0.06
AA1	A0003	第一金投信	26202396	第一金創新趨勢基金	TWD	10.98	11.3	-0.32
AC21	A0003	第一金投信	26297013A	第一金新興市場投資等級債券基金A	TWD	9.5895	9.5706	0.0189
AC21	A0003	第一金投信	26297013B	第一金新興市場投資等級債券基金B	TWD	8.6562	8.6391	0.0171
AA2	A0003	第一金投信	26333215	第一金全球品牌基金	TWD	11.77	11.77	0
AC21	A0003	第一金投信	31887361A	第一金全球企業社會責任投資等級債券基金A	TWD	9.6277	9.5869	0.0408
AC21	A0003	第一金投信	31887361B	第一金全球企業社會責任投資等級債券基金B	TWD	9.3853	9.3456	0.0397
AA2	A0003	第一金投信	31909908	第一金全球資源基金	TWD	9.87	9.83	0.04
AA2	A0003	第一金投信	48712350	第一金旗艦基金	TWD	9.62	9.75	-0.13
AG	A0003	第一金投信	48892846A	第一金全球不動產證券化基金A	TWD	7.0618	7.086	-0.0242
AG	A0003	第一金投信	48892846B	第一金全球不動產證券化基金B	TWD	5.728	5.7477	-0.0197
AA1	A0003	第一金投信	48929409	第一金台灣成長基金	TWD	6.86	7.02	-0.16
AA1	A0003	第一金投信	73989002	第一金小型精選基金	TWD	19.82	20.12	-0.3
AA2	A0003	第一金投信	81593453	第一金全球台商基金	TWD	10.09	10.25	-0.16
AA2	A0003	第一金投信	92010461	第一金馬來西亞基金	TWD	12.58	12.56	0.02
AA1	A0003	第一金投信	97980043	第一金福王基金	TWD	10.48	10.72	-0.24
AB1	A0003	第一金投信	99353151	第一金中概平衡基金	TWD	16.9	17.11	-0.21
AB1	A0004	匯豐中華投信	00971080	匯豐安富基金	TWD	20.53	20.69	-0.16
AA1	A0004	匯豐中華投信	01031298	匯豐龍鳳基金	TWD	35.44	35.95	-0.51
AA2	A0004	匯豐中華投信	18031954	匯豐太平洋精典基金	TWD	13.06	13.18	-0.12
AA2	A0004	匯豐中華投信	25500903	匯豐中國動力基金	TWD	10.34	10.4	-0.06
AE22	A0004	匯豐中華投信	25617919	匯豐雙高收益債券組合基金	TWD	11.6408	11.6128	0.028
AA2	A0004	匯豐中華投信	25651866	匯豐黃金及礦業股票型基金	TWD	5.62	5.51	0.11
AC21	A0004	匯豐中華投信	25695077A	匯豐資源豐富國家債券基金-累積型	TWD	9.9037	9.9099	-0.0062
AC21	A0004	匯豐中華投信	25695077B	匯豐資源豐富國家債券基金-月配型	TWD	8.2432	8.2493	-0.0061
AC23	A0004	匯豐中華投信	26286281A	匯豐亞洲高收益債券基金-累積型	TWD	10.8821	10.8751	0.007
AC23	A0004	匯豐中華投信	26286281B	匯豐亞洲高收益債券基金-月配型	TWD	9.6837	9.6766	0.0071
AA2	A0004	匯豐中華投信	26335699	匯豐拉丁美洲基金	TWD	8.89	9	-0.11
AC23	A0004	匯豐中華投信	26396604A	匯豐中國點心高收益債券基金(台幣)	TWD	10.8084	10.7898	0.0186
AC23	A0004	匯豐中華投信	26396604B	匯豐中國點心高收益債券基金(人民幣不配息)	CNY	2.2153	2.2133	0.002
AC23	A0004	匯豐中華投信	26396604C	匯豐中國點心高收益債券基金(人民幣配息)	CNY	2.2152	2.2132	0.002
AA2	A0004	匯豐中華投信	48686374	匯豐金磚動力基金	TWD	10.35	10.4	-0.05
AE22	A0004	匯豐中華投信	48745129	匯豐五福全球債券組合基金	TWD	12.3413	12.3266	0.0147
AA2	A0004	匯豐中華投信	48784327	匯豐新鑽動力基金	TWD	8.74	8.81	-0.07
AE21	A0004	匯豐中華投信	48865209	匯豐全球趨勢組合基金	TWD	9.8	9.83	-0.03
AA2	A0004	匯豐中華投信	48925001	匯豐全球關鍵資源基金	TWD	7.35	7.33	0.02
AA2	A0004	匯豐中華投信	48998019	匯豐全球新富基金	TWD	10.27	10.27	0
AA1	A0004	匯豐中華投信	73987671	匯豐台灣精典基金	TWD	16.79	17.05	-0.26
AA1	A0004	匯豐中華投信	76941376	匯豐成功基金	TWD	32.32	32.32	0
AA1	A0004	匯豐中華投信	92017794	匯豐龍騰電子基金	TWD	21.73	22.33	-0.6
AD1	A0004	匯豐中華投信	92025871	匯豐富泰貨幣市場基金	TWD	15.6021	15.6019	0.0002
AD1	A0004	匯豐中華投信	97993027	匯豐富泰二號貨幣市場基金	TWD	14.7655	14.7653	0.0002
AA1	A0004	匯豐中華投信	97995664	匯豐中小基金	TWD	7.59	7.68	-0.09
AA1	A0005	元大寶來投信	00974066	元大寶來2001基金	TWD	35.47	36.23	-0.76
