類型代號	公司代號	公司名稱	基金統編	基金名稱	幣別	淨值	前一日淨值	漲跌
AA1	A0001	兆豐國際投信	00965469	兆豐國際第一基金	TWD	9.99	9.95	0.04
AB1	A0001	兆豐國際投信	00971976	兆豐國際萬全基金	TWD	14.4	14.3	0.1
AA2	A0001	兆豐國際投信	00992769	兆豐國際全球基金	TWD	28.04	27.92	0.12
AA1	A0001	兆豐國際投信	01050148	兆豐國際國民基金	TWD	21.24	21.07	0.17
AA1	A0001	兆豐國際投信	10341837	兆豐國際豐台灣基金	TWD	23.79	23.65	0.14
AA2	A0001	兆豐國際投信	14699772	兆豐國際生命科學基金	TWD	14.34	14.28	0.06
AD1	A0001	兆豐國際投信	18044796	兆豐國際寶鑽貨幣市場基金	TWD	12.1991	12.1989	0.0002
AA2	A0001	兆豐國際投信	25600852	兆豐國際巨龍領航基金	TWD	7.37	7.38	-0.01
AA2	A0001	兆豐國際投信	25637773	兆豐國際綠鑽基金	TWD	7.74	7.7	0.04
AA2	A0001	兆豐國際投信	26278352	兆豐國際全球高股息基金	TWD	8.52	8.48	0.04
AA2	A0001	兆豐國際投信	26299315	兆豐國際民生動力基金	TWD	9.23	9.24	-0.01
AE22	A0001	兆豐國際投信	31829638A	兆豐國際全球債券組合基金A(累積型)	TWD	9.88	9.89	-0.01
AE22	A0001	兆豐國際投信	31829638B	兆豐國際全球債券組合基金B(月配型)	TWD	9.88	9.89	-0.01
AC23	A0001	兆豐國際投信	31923107A	兆豐國際新興市場高收益債券基金A(累積型)	TWD	9.321	9.3068	0.0142
AC23	A0001	兆豐國際投信	31923107B	兆豐國際新興市場高收益債券基金B(月配型)	TWD	9.2044	9.1904	0.014
AA1	A0001	兆豐國際投信	73991751	兆豐國際電子基金	TWD	16.78	16.75	0.03
AA1	A0001	兆豐國際投信	81584996	兆豐國際中小基金	TWD	10.58	10.55	0.03
AA1	A0001	兆豐國際投信	92003790	兆豐國際精選二十基金	TWD	10.48	10.46	0.02
AA1	A0003	第一金投信	00968521	第一金福元基金	TWD	7.17	7.09	0.08
AD1	A0003	第一金投信	01032249	第一金全家福貨幣市場基金	TWD	173.854	173.851	0.003
AA1	A0003	第一金投信	01032803	第一金萬得福基金	TWD	10.26	10.18	0.08
AA2	A0003	第一金投信	10338642	第一金全球大趨勢基金	TWD	15.89	15.92	-0.03
AA1	A0003	第一金投信	15739619	第一金大中華基金	TWD	16.41	16.23	0.18
AA2	A0003	第一金投信	17612378	第一金亞洲科技基金	TWD	12.92	12.83	0.09
AA1	A0003	第一金投信	19341318	第一金電子基金	TWD	19.11	18.92	0.19
AD1	A0003	第一金投信	20081472	第一金台灣貨幣市場基金	TWD	14.8938	14.8935	0.0003
AA1	A0003	第一金投信	20092528	第一金店頭市場基金	TWD	6.71	6.63	0.08
